longitude,Has Parking,Cancellation Policy,Has Hot Tub,city,bedrooms,AirDNA Market,adr,Pets Allowed,Occupancy Rate LTM,Max Guests,Listing Type,Host Type,Has Pool,Created Date,bathrooms,Overall Rating,Minimum Stay,Cleaning Fee,Price Tier,Has Kitchen,Number of Reviews,Number of Photos,Number of Bookings LTM,latitude,zipcode
-116.26767,True,moderate,True,Joshua Tree,2.0,"JOSHUA TREE, CA",257.24,True,0.358025,6.0,Entire home/apt,1 Unit,False,2019-12-29,1.0,98.0,1.0,130.0,upscale,True,196.0,43.0,11.0,34.24816,92252
-116.38422,True,strict,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",199.75,False,1.0,8.0,Entire home/apt,1 Unit,True,2017-04-03,2.0,95.0,3.0,100.0,midscale,True,4.0,6.0,2.0,33.78394,92211
-116.49804,True,strict,False,Desert Hot Springs,1.0,"COACHELLA VALLEY, CA",43.57,False,0.104478,1.0,Shared room,21+ Units,False,2022-04-25,3.0,80.0,1.0,0.0,budget,True,2.0,6.0,4.0,33.9279,92240
-116.47945,True,strict,True,Desert Hot Springs,0.0,"COACHELLA VALLEY, CA",116.66,False,0.678322,4.0,Private room,6-20 Units,True,2020-03-11,1.0,98.0,2.0,0.0,economy,False,33.0,38.0,80.0,33.95298,92240
-116.47724,True,moderate,True,Desert Hot Springs,3.0,"COACHELLA VALLEY, CA",462.26,True,0.252918,6.0,Entire home/apt,1 Unit,True,2021-12-31,2.0,98.195122,2.0,225.0,midscale,True,41.0,22.0,22.0,33.94645,92240
-116.41004,True,flexible,True,Yucca Valley,1.0,"JOSHUA TREE, CA",376.98,True,1.0,4.0,Entire home/apt,6-20 Units,True,2020-01-30,2.0,99.0,2.0,200.0,luxury,True,199.0,92.0,26.0,34.11165,92284
-116.47961,True,strict,True,Desert Hot Springs,0.0,"COACHELLA VALLEY, CA",129.97,False,0.719807,4.0,Private room,6-20 Units,True,2020-03-25,1.0,96.0,2.0,0.0,economy,False,18.0,37.0,72.0,33.95441,92240
-116.47338,True,flexible,False,Desert Hot Springs,1.0,"COACHELLA VALLEY, CA",29.45,True,0.733894,2.0,Private room,21+ Units,False,2020-02-24,1.5,92.0,1.0,8.0,budget,True,169.0,16.0,129.0,33.9549,92240
-116.39722,True,strict,False,Yucca Valley,1.0,"JOSHUA TREE, CA",157.38,False,0.581006,2.0,Entire home/apt,21+ Units,False,2020-02-19,1.0,99.010417,2.0,80.0,economy,True,192.0,24.0,82.0,34.25427,92284
-116.43381,True,moderate,True,Yucca Valley,0.0,"JOSHUA TREE, CA",187.57,False,0.057851,2.0,Private room,6-20 Units,True,2018-06-08,1.0,77.0,1.0,10.0,upscale,False,14.0,2.0,7.0,34.12043,92284
-116.49455,True,strict,True,Desert Hot Springs,3.0,"COACHELLA VALLEY, CA",545.15,False,0.165957,12.0,Entire home/apt,1 Unit,True,2020-02-24,2.0,70.0,1.0,299.0,upscale,True,2.0,19.0,16.0,33.97866,92240
-116.47861,True,strict,True,Desert Hot Springs,0.0,"COACHELLA VALLEY, CA",162.0,False,1.0,4.0,Private room,6-20 Units,True,2020-03-10,1.0,96.0,2.0,0.0,economy,True,5.0,40.0,2.0,33.9531,92240
-116.39348,True,strict,True,Rancho Mirage,3.0,"COACHELLA VALLEY, CA",349.6,True,0.275641,6.0,Entire home/apt,2-5 Units,True,2020-11-05,2.0,100.0,29.0,200.0,economy,True,6.0,27.0,22.0,33.73692,92270
-116.27689,True,strict,False,Joshua Tree,2.0,"JOSHUA TREE, CA",207.74,False,0.438596,4.0,Entire home/apt,1 Unit,True,2020-05-24,1.0,100.0,2.0,95.0,midscale,True,72.0,34.0,30.0,34.15906,92252
-116.38687,True,strict,True,Thousand Palms,6.0,"COACHELLA VALLEY, CA",798.7,True,0.366391,16.0,Entire home/apt,2-5 Units,True,2019-09-06,3.0,93.0,2.0,300.0,economy,True,171.0,66.0,60.0,33.81843,92276
-116.46457,True,strict,False,Cathedral City,1.0,"COACHELLA VALLEY, CA",110.0,False,0.428571,2.0,Private room,6-20 Units,False,2017-04-09,1.0,100.0,2.0,0.0,economy,True,6.0,6.0,1.0,33.83861,92234
-116.35473,True,strict,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",397.97,True,0.452915,4.0,Entire home/apt,1 Unit,True,2019-05-20,2.0,96.0,4.0,175.0,upscale,True,10.0,11.0,28.0,33.76243,92211
-116.50284,True,moderate,False,Desert Hot Springs,3.0,"COACHELLA VALLEY, CA",172.38,True,0.58457,6.0,Entire home/apt,2-5 Units,False,2020-03-25,1.0,97.571429,1.0,140.0,budget,True,154.0,96.0,87.0,33.95832,92240
-116.47735,True,moderate,True,Yucca Valley,4.0,"JOSHUA TREE, CA",400.8,True,0.426184,10.0,Entire home/apt,2-5 Units,True,2021-09-28,3.0,99.010753,1.0,250.0,upscale,True,93.0,22.0,61.0,34.11458,92284
-116.43402,True,strict,True,Rancho Mirage,3.0,"COACHELLA VALLEY, CA",447.0,True,1.0,4.0,Entire home/apt,2-5 Units,True,2020-02-26,3.0,96.0,180.0,300.0,upscale,True,18.0,24.0,1.0,33.7769,92270
-116.32911,True,moderate,True,Palm Desert,3.0,"COACHELLA VALLEY, CA",423.12,True,0.566667,6.0,Entire home/apt,1 Unit,True,2018-06-08,2.0,98.0,28.0,250.0,upscale,True,73.0,16.0,11.0,33.73661,92211
-116.318649292,True,strict,True,Joshua Tree,3.0,"JOSHUA TREE, CA",349.87,True,0.651685,6.0,Entire home/apt,2-5 Units,True,2019-05-06,2.0,97.031088,2.0,175.0,upscale,True,193.0,46.0,97.0,34.1253433228,92252
-116.49829,True,strict,False,Desert Hot Springs,1.0,"COACHELLA VALLEY, CA",68.0,False,0.057377,1.0,Shared room,21+ Units,False,2020-10-27,3.0,84.0,1.0,0.0,budget,True,5.0,48.0,6.0,33.92927,92240
-116.40969,True,strict,True,Rancho Mirage,3.0,"COACHELLA VALLEY, CA",445.3,False,0.704225,6.0,Entire home/apt,1 Unit,True,2020-03-04,2.0,98.0,28.0,285.0,upscale,True,45.0,29.0,21.0,33.7355,92270
-116.3203,True,moderate,True,Joshua Tree,3.0,"JOSHUA TREE, CA",240.88,True,0.716981,6.0,Entire home/apt,6-20 Units,False,2020-03-02,2.0,99.0,1.0,110.0,economy,True,314.0,37.0,44.0,34.12524,92252
-116.300522,True,strict,False,Joshua Tree,4.0,"JOSHUA TREE, CA",207.61,True,0.621918,8.0,Entire home/apt,21+ Units,False,2018-06-09,2.0,96.361702,2.0,185.0,economy,True,141.0,51.0,55.0,34.151588,92252
-116.35229,True,strict,False,Yucca Valley,1.0,"JOSHUA TREE, CA",43.61,True,0.145594,8.0,Entire home/apt,1 Unit,False,2020-06-09,0.0,96.0,1.0,0.0,budget,False,60.0,21.0,31.0,34.2288,92284
-116.39678,True,strict,True,Rancho Mirage,4.0,"COACHELLA VALLEY, CA",425.0,False,0.8,8.0,Entire home/apt,2-5 Units,True,2020-05-17,3.5,96.764706,28.0,350.0,budget,True,17.0,41.0,3.0,33.7884,92270
-116.47811,True,strict,True,Desert Hot Springs,0.0,"COACHELLA VALLEY, CA",140.64,False,0.678788,4.0,Private room,6-20 Units,True,2020-03-09,1.0,80.0,2.0,0.0,economy,True,3.0,40.0,59.0,33.95365,92240
-116.47859,True,strict,True,Desert Hot Springs,0.0,"COACHELLA VALLEY, CA",126.2,False,0.720859,4.0,Private room,6-20 Units,True,2020-03-10,1.0,92.0,2.0,0.0,economy,True,24.0,44.0,111.0,33.95488,92240
-116.38553,True,strict,True,Palm Desert,0.0,"COACHELLA VALLEY, CA",234.35,False,0.314103,4.0,Entire home/apt,21+ Units,True,2020-07-02,1.0,99.0,1.0,0.0,upscale,False,30.0,24.0,60.0,33.78252,92211
-116.31574,True,strict,False,Palm Desert,3.0,"COACHELLA VALLEY, CA",638.5,False,0.378641,6.0,Entire home/apt,1 Unit,True,2020-06-12,3.0,100.0,3.0,200.0,upscale,True,52.0,48.0,39.0,33.72665,92211
-116.46654,True,moderate,True,Cathedral City,1.0,"COACHELLA VALLEY, CA",269.48,False,1.0,4.0,Private room,6-20 Units,True,2020-08-15,1.0,97.0,2.0,0.0,midscale,True,21.0,9.0,11.0,33.7938,92234
-116.46877,True,moderate,True,Cathedral City,1.0,"COACHELLA VALLEY, CA",253.98,False,1.0,4.0,Entire home/apt,6-20 Units,True,2020-07-27,1.0,97.0,2.0,0.0,midscale,True,12.0,7.0,18.0,33.79375,92234
-116.5022,True,moderate,False,Desert Hot Springs,1.0,"COACHELLA VALLEY, CA",102.5,True,0.580189,2.0,Entire home/apt,2-5 Units,False,2020-04-14,1.0,97.694656,1.0,100.0,budget,True,131.0,71.0,32.0,33.95846,92240
-116.59096,True,strict,False,Morongo Valley,3.0,"JOSHUA TREE, CA",189.73,False,0.392157,6.0,Entire home/apt,21+ Units,False,2020-04-07,2.0,96.575758,2.0,129.0,budget,True,66.0,29.0,47.0,34.04846,92256
-116.51308,True,moderate,False,Desert Hot Springs,2.0,"COACHELLA VALLEY, CA",219.48,False,0.252174,7.0,Entire home/apt,6-20 Units,False,2020-06-19,1.0,98.0,1.0,50.0,midscale,True,12.0,32.0,12.0,33.97353,92240
-116.47667,False,super strict,True,Cathedral City,3.0,"COACHELLA VALLEY, CA",302.29,True,0.875,6.0,Entire home/apt,21+ Units,True,2020-08-28,2.0,99.484848,2.0,304.0,budget,True,33.0,33.0,2.0,33.83979,92234
-116.40482,True,moderate,True,Rancho Mirage,2.0,"COACHELLA VALLEY, CA",566.33,False,0.272727,6.0,Entire home/apt,2-5 Units,True,2020-03-04,2.0,100.0,28.0,200.0,luxury,True,5.0,18.0,11.0,33.73678,92270
-116.54058,True,strict,True,Desert Hot Springs,1.0,"COACHELLA VALLEY, CA",68.22,True,0.941176,2.0,Entire home/apt,2-5 Units,True,2014-09-23,1.0,96.0,15.0,100.0,budget,True,17.0,7.0,4.0,33.97671,92240
-116.5216,True,strict,True,Morongo Valley,4.0,"JOSHUA TREE, CA",278.16,True,0.498361,10.0,Entire home/apt,1 Unit,False,2020-06-08,3.0,96.030769,1.0,220.0,economy,True,130.0,67.0,60.0,34.08034,92256
-116.46257,True,moderate,True,Cathedral City,3.0,"COACHELLA VALLEY, CA",271.73,False,0.576923,6.0,Entire home/apt,2-5 Units,True,2018-06-20,2.0,99.016949,30.0,300.0,midscale,True,59.0,91.0,2.0,33.83205,92234
-116.24478,True,moderate,True,Joshua Tree,4.0,"JOSHUA TREE, CA",457.7,False,0.727273,8.0,Entire home/apt,1 Unit,True,2020-05-03,2.0,98.0,1.0,235.0,upscale,True,332.0,37.0,91.0,34.16789,92252
-116.34841,True,flexible,True,Joshua Tree,3.0,"JOSHUA TREE, CA",358.62,True,0.311429,10.0,Entire home/apt,2-5 Units,True,2020-05-02,2.0,98.029412,3.0,300.0,upscale,True,68.0,24.0,34.0,34.11516,92252
-116.31446,True,moderate,True,Joshua Tree,3.0,"JOSHUA TREE, CA",266.74,False,0.374251,6.0,Entire home/apt,1 Unit,False,2020-06-13,2.0,99.0,2.0,165.0,midscale,True,132.0,57.0,43.0,34.12502,92252
-116.48214,True,moderate,False,Desert Hot Springs,3.0,"COACHELLA VALLEY, CA",544.93,True,0.343653,8.0,Entire home/apt,1 Unit,False,2020-02-02,2.0,99.0,2.0,200.0,upscale,True,43.0,30.0,34.0,33.90337,92241
-116.49467,True,flexible,True,Desert Hot Springs,2.0,"COACHELLA VALLEY, CA",263.56,True,0.941441,4.0,Entire home/apt,1 Unit,True,2020-03-06,2.0,100.0,2.0,0.0,midscale,True,96.0,23.0,60.0,33.95787,92240
-116.32282,True,super strict,False,Joshua Tree,2.0,"JOSHUA TREE, CA",203.85,False,0.489583,4.0,Entire home/apt,21+ Units,False,2020-06-10,1.0,85.461538,2.0,180.0,economy,True,26.0,35.0,7.0,34.12875,92252
-116.51368,True,strict,False,Desert Hot Springs,2.0,"COACHELLA VALLEY, CA",155.37,False,0.586626,6.0,Entire home/apt,21+ Units,False,2020-03-28,1.0,96.0,2.0,104.0,economy,True,93.0,27.0,66.0,33.9735,92240
-116.31299,True,strict,True,Joshua Tree,3.0,"JOSHUA TREE, CA",344.67,True,0.492918,6.0,Entire home/apt,2-5 Units,True,2020-08-27,2.0,100.0,1.0,150.0,luxury,True,130.0,42.0,63.0,34.12398,92252
-116.40808,True,flexible,True,Yucca Valley,2.0,"JOSHUA TREE, CA",283.33,True,0.290323,4.0,Entire home/apt,1 Unit,False,2020-12-24,1.0,100.0,2.0,100.0,upscale,True,59.0,27.0,12.0,34.11445,92284
-116.43465,True,strict,True,Yucca Valley,4.0,"JOSHUA TREE, CA",456.18,True,0.798898,10.0,Entire home/apt,2-5 Units,True,2020-05-22,2.0,99.0,2.0,315.0,upscale,True,195.0,71.0,103.0,34.24355,92284
-116.38894,True,strict,False,Yucca Valley,3.0,"JOSHUA TREE, CA",426.38,False,0.64,6.0,Entire home/apt,2-5 Units,False,2020-08-13,2.5,100.0,2.0,200.0,luxury,True,9.0,45.0,8.0,34.11552,92284
-116.4284,True,strict,True,Rancho Mirage,4.0,"COACHELLA VALLEY, CA",702.0,False,0.129032,8.0,Entire home/apt,21+ Units,True,2020-06-09,4.5,99.058824,4.0,410.0,upscale,True,34.0,47.0,1.0,33.78071,92270
-116.47575,True,moderate,False,Desert Hot Springs,3.0,"COACHELLA VALLEY, CA",212.7,True,0.356808,6.0,Entire home/apt,1 Unit,False,2020-10-09,2.0,95.0,2.0,155.0,budget,True,34.0,14.0,17.0,33.95854,92240
-116.41378,True,moderate,True,Yucca Valley,2.0,"JOSHUA TREE, CA",281.81,True,0.586301,6.0,Entire home/apt,2-5 Units,True,2020-03-25,1.0,100.0,1.0,125.0,upscale,True,197.0,63.0,87.0,34.11042,92284
-116.31926,True,super strict,False,Joshua Tree,2.0,"JOSHUA TREE, CA",229.3,False,0.280899,3.0,Entire home/apt,21+ Units,False,2020-06-12,1.0,86.0,2.0,180.0,economy,True,30.0,33.0,17.0,34.13159,92252
-116.48954,True,moderate,False,Desert Hot Springs,1.0,"COACHELLA VALLEY, CA",220.48,False,0.62963,3.0,Private room,6-20 Units,True,2019-09-28,1.0,93.0,1.0,0.0,upscale,True,3.0,13.0,75.0,33.95647,92240
-116.64336,True,moderate,True,Whitewater,1.0,"COACHELLA VALLEY, CA",188.55,False,0.182692,2.0,Private room,6-20 Units,False,2019-05-13,1.0,100.0,1.0,20.0,midscale,False,20.0,9.0,15.0,33.94628,92282
-116.3074,True,flexible,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",89.7,False,0.971751,6.0,Entire home/apt,1 Unit,True,2020-04-22,2.0,96.0,7.0,0.0,budget,True,61.0,33.0,26.0,33.73095,92211
-116.31378,True,moderate,True,Joshua Tree,2.0,"JOSHUA TREE, CA",201.97,False,0.84104,4.0,Entire home/apt,2-5 Units,True,2020-05-20,1.0,100.0,2.0,100.0,midscale,True,284.0,43.0,114.0,34.14473,92252
-116.46598,True,strict,True,Desert Hot Springs,1.0,"COACHELLA VALLEY, CA",233.12,False,0.623188,2.0,Entire home/apt,1 Unit,True,2020-06-20,1.0,100.0,2.0,45.0,midscale,False,88.0,44.0,56.0,33.95922,92240
-116.4739,True,strict,True,Cathedral City,5.0,"COACHELLA VALLEY, CA",1047.08,True,0.404255,10.0,Entire home/apt,2-5 Units,True,2019-12-13,3.0,98.0,30.0,600.0,midscale,True,78.0,54.0,23.0,33.76578,92234
-116.40687,True,flexible,True,Yucca Valley,3.0,"JOSHUA TREE, CA",265.39,True,0.403077,8.0,Entire home/apt,1 Unit,False,2020-02-19,2.0,100.0,1.0,155.0,midscale,True,114.0,59.0,43.0,34.13898,92284
-116.31969,True,moderate,False,Joshua Tree,2.0,"JOSHUA TREE, CA",209.42,True,0.526012,5.0,Entire home/apt,1 Unit,False,2020-06-10,1.0,98.0,1.0,100.0,economy,True,240.0,39.0,86.0,34.12462,92252
-116.56089,True,strict,False,Morongo Valley,0.0,"JOSHUA TREE, CA",97.12,False,0.893805,2.0,Entire home/apt,6-20 Units,False,2020-09-06,1.0,99.0,31.0,49.0,budget,True,82.0,28.0,35.0,34.0831,92256
-116.29046,True,strict,False,Joshua Tree,1.0,"JOSHUA TREE, CA",211.97,True,0.223022,4.0,Entire home/apt,6-20 Units,True,2020-06-15,1.0,98.0,1.0,75.0,midscale,True,243.0,52.0,27.0,34.15404,92252
-116.30371,True,strict,False,Joshua Tree,0.0,"JOSHUA TREE, CA",164.3,False,0.610619,4.0,Entire home/apt,6-20 Units,True,2020-06-10,1.0,98.0,1.0,75.0,economy,True,299.0,36.0,88.0,34.15586,92252
-116.44526,True,strict,True,Yucca Valley,2.0,"JOSHUA TREE, CA",206.22,True,0.947075,4.0,Entire home/apt,2-5 Units,True,2020-05-30,2.0,100.0,2.0,150.0,midscale,True,217.0,36.0,121.0,34.12805,92284
-116.47025,True,strict,True,Cathedral City,6.0,"COACHELLA VALLEY, CA",448.83,True,0.295918,10.0,Entire home/apt,2-5 Units,True,2018-07-04,3.0,92.06015,3.0,400.0,budget,True,133.0,42.0,8.0,33.83604,92234
-116.26916,True,strict,True,Joshua Tree,3.0,"JOSHUA TREE, CA",602.61,True,0.727273,6.0,Entire home/apt,21+ Units,False,2020-11-03,2.0,98.206897,2.0,185.0,luxury,True,145.0,68.0,96.0,34.09913,92252
-116.31054,True,strict,False,Joshua Tree,2.0,"JOSHUA TREE, CA",169.01,False,0.668493,4.0,Entire home/apt,21+ Units,False,2019-10-17,1.0,99.053846,2.0,75.0,economy,True,260.0,13.0,104.0,34.10011,92252
-116.3343762,True,strict,True,Joshua Tree,3.0,"JOSHUA TREE, CA",565.19,True,0.802326,6.0,Entire home/apt,21+ Units,True,2020-05-01,2.0,98.0,1.0,195.0,luxury,True,154.0,37.0,123.0,34.1252872,92252
-116.4167,True,strict,False,Yucca Valley,1.0,"JOSHUA TREE, CA",156.52,False,0.881188,2.0,Entire home/apt,2-5 Units,False,2014-03-20,1.0,94.0,31.0,150.0,midscale,True,14.0,22.0,5.0,34.15684,92284
-116.72486,True,moderate,False,Whitewater,1.0,"COACHELLA VALLEY, CA",71.03,True,0.178571,2.0,Private room,2-5 Units,False,2020-02-19,1.0,95.0,1.0,0.0,budget,True,49.0,6.0,18.0,33.93865,92282
-116.42983,True,moderate,False,Yucca Valley,2.0,"JOSHUA TREE, CA",238.2,False,0.301639,4.0,Entire home/apt,6-20 Units,False,2020-07-28,1.0,98.088496,2.0,100.0,midscale,True,113.0,42.0,36.0,34.17423,92284
-116.34782,True,strict,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",290.23,False,0.314136,10.0,Entire home/apt,2-5 Units,True,2019-10-31,2.0,84.148936,2.0,129.0,luxury,True,94.0,28.0,11.0,33.77247,92211
-116.38489,True,flexible,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",799.0,False,1.0,8.0,Entire home/apt,6-20 Units,True,2021-07-23,2.0,100.0,3.0,0.0,luxury,True,1.0,12.0,1.0,33.78149,92211
-116.29683,True,strict,False,Joshua Tree,2.0,"JOSHUA TREE, CA",244.39,True,0.162304,6.0,Entire home/apt,1 Unit,False,2014-09-16,1.0,98.0,2.0,100.0,midscale,True,98.0,26.0,11.0,34.21678,92252
-116.369,True,strict,False,Yucca Valley,3.0,"JOSHUA TREE, CA",247.33,True,0.162162,8.0,Entire home/apt,6-20 Units,False,2014-09-16,2.0,94.0,2.0,50.0,midscale,True,72.0,57.0,2.0,34.089,92284
-116.31878,True,strict,False,Joshua Tree,3.0,"JOSHUA TREE, CA",336.17,True,0.181818,6.0,Entire home/apt,6-20 Units,False,2018-07-02,2.0,99.0,28.0,150.0,economy,True,43.0,80.0,3.0,34.1183,92252
-116.36496,True,flexible,True,Landers,1.0,"JOSHUA TREE, CA",290.56,True,0.504532,4.0,Entire home/apt,1 Unit,True,2020-06-22,1.0,99.005208,2.0,85.0,luxury,True,192.0,32.0,56.0,34.27551,92285
-116.32821,True,strict,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",391.99,True,0.814286,6.0,Entire home/apt,1 Unit,True,2020-07-28,2.5,96.296296,28.0,250.0,upscale,True,27.0,24.0,8.0,33.73011,92211
-116.49963,True,strict,False,Desert Hot Springs,1.0,"COACHELLA VALLEY, CA",24.5,False,0.085106,1.0,Shared room,21+ Units,False,2020-05-01,3.0,74.0,1.0,0.0,budget,True,10.0,30.0,4.0,33.92868,92240
-116.40765,True,moderate,True,Yucca Valley,4.0,"JOSHUA TREE, CA",396.91,True,0.717808,9.0,Entire home/apt,2-5 Units,True,2020-02-26,2.0,97.0,2.0,250.0,midscale,True,192.0,101.0,96.0,34.14634,92284
-116.31976,True,flexible,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",348.21,True,0.345455,6.0,Entire home/apt,2-5 Units,True,2020-02-19,1.0,94.0,4.0,250.0,midscale,True,25.0,45.0,6.0,33.75359,92211
-116.37367,True,moderate,False,Yucca Valley,3.0,"JOSHUA TREE, CA",207.96,False,0.598174,5.0,Entire home/apt,2-5 Units,False,2020-05-23,2.0,97.0,1.0,90.0,budget,True,189.0,42.0,65.0,34.13607,92284
-116.49001,True,moderate,True,Cathedral City,3.0,"COACHELLA VALLEY, CA",387.51,True,0.757062,6.0,Entire home/apt,2-5 Units,True,2019-10-17,2.5,99.00692,1.0,160.0,midscale,True,289.0,48.0,101.0,33.8407,92234
-116.32887,True,strict,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",261.54,False,0.577236,5.0,Entire home/apt,2-5 Units,True,2020-06-29,2.0,98.8,5.0,150.0,midscale,True,45.0,10.0,20.0,33.76182,92211
-116.35569,True,strict,True,Yucca Valley,1.0,"JOSHUA TREE, CA",362.17,True,0.654795,2.0,Entire home/apt,21+ Units,True,2020-11-10,1.0,98.009569,1.0,125.0,luxury,True,209.0,60.0,114.0,34.16954,92284
-116.29444,True,strict,False,Joshua Tree,2.0,"JOSHUA TREE, CA",152.06,True,0.125,4.0,Entire home/apt,21+ Units,True,2020-06-22,1.0,85.0,31.0,68.0,budget,True,93.0,76.0,11.0,34.21633,92252
-116.49895,True,strict,False,Desert Hot Springs,1.0,"COACHELLA VALLEY, CA",63.0,False,0.081081,1.0,Shared room,21+ Units,False,2020-02-19,3.0,76.0,1.0,0.0,budget,True,11.0,32.0,2.0,33.92919,92240
-116.37041,True,strict,False,Yucca Valley,1.0,"JOSHUA TREE, CA",232.54,True,0.48169,4.0,Entire home/apt,2-5 Units,False,2020-07-12,1.0,97.954839,2.0,125.0,upscale,True,155.0,41.0,77.0,34.09431,92284
-116.30693,True,strict,True,Palm Desert,5.0,"COACHELLA VALLEY, CA",1059.13,True,0.464516,10.0,Entire home/apt,21+ Units,True,2020-06-27,5.0,92.147059,3.0,420.0,upscale,True,34.0,36.0,20.0,33.73642,92211
-116.35604,True,moderate,True,Yucca Valley,2.0,"JOSHUA TREE, CA",152.49,False,0.252941,4.0,Entire home/apt,2-5 Units,True,2018-07-06,1.0,98.0,1.0,95.0,economy,True,253.0,33.0,15.0,34.20758,92284
-116.32959,True,flexible,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",218.31,False,0.435185,4.0,Entire home/apt,1 Unit,True,2020-07-12,2.0,96.756757,2.0,195.0,economy,True,111.0,27.0,23.0,33.7695,92211
-116.45906,True,moderate,False,Landers,2.0,"JOSHUA TREE, CA",162.25,False,0.584615,4.0,Entire home/apt,2-5 Units,True,2020-06-28,2.0,99.0,1.0,75.0,economy,True,323.0,34.0,80.0,34.29546,92285
-116.38532,True,strict,True,Palm Desert,0.0,"COACHELLA VALLEY, CA",160.67,False,0.75,4.0,Entire home/apt,21+ Units,True,2020-08-15,1.0,100.0,1.0,0.0,upscale,False,4.0,24.0,2.0,33.78213,92211
-116.48157,True,strict,True,Cathedral City,3.0,"COACHELLA VALLEY, CA",200.0,False,1.0,6.0,Entire home/apt,2-5 Units,True,2020-11-19,3.0,100.0,30.0,0.0,budget,True,10.0,38.0,2.0,33.79075,92234
-116.38437,True,strict,True,Palm Desert,0.0,"COACHELLA VALLEY, CA",209.21,False,0.484127,4.0,Entire home/apt,21+ Units,True,2020-07-03,1.0,96.8,1.0,0.0,midscale,False,25.0,24.0,45.0,33.78184,92211
-116.38587,True,strict,True,Palm Desert,0.0,"COACHELLA VALLEY, CA",237.65,False,0.659259,4.0,Entire home/apt,21+ Units,True,2020-07-10,1.0,95.0,1.0,0.0,upscale,False,26.0,24.0,27.0,33.78245,92211
-116.4782,True,strict,True,Desert Hot Springs,0.0,"COACHELLA VALLEY, CA",165.0,False,0.681818,4.0,Private room,6-20 Units,True,2020-03-09,1.0,90.0,2.0,0.0,economy,True,4.0,39.0,43.0,33.95332,92240
-116.41276,True,strict,True,Rancho Mirage,4.0,"COACHELLA VALLEY, CA",533.04,True,0.2875,10.0,Entire home/apt,1 Unit,True,2020-08-07,3.0,100.0,30.0,250.0,economy,True,6.0,56.0,12.0,33.7937,92270
-116.38431,True,strict,True,Palm Desert,1.0,"COACHELLA VALLEY, CA",219.53,False,0.4,4.0,Entire home/apt,21+ Units,True,2020-08-04,1.0,100.0,1.0,0.0,upscale,True,20.0,30.0,32.0,33.78156,92211
-116.30487,True,strict,True,Joshua Tree,11.0,"JOSHUA TREE, CA",2569.74,True,0.308,16.0,Entire home/apt,6-20 Units,True,2020-11-10,5.0,100.0,2.0,360.0,luxury,True,2.0,52.0,49.0,34.2082,92252
-116.31443,True,flexible,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",234.02,False,0.501901,4.0,Entire home/apt,2-5 Units,True,2020-03-25,2.0,98.0,3.0,150.0,economy,True,49.0,25.0,42.0,33.75592,92211
-116.64269,True,flexible,True,Whitewater,1.0,"COACHELLA VALLEY, CA",186.0,False,0.153226,2.0,Private room,6-20 Units,False,2020-08-10,1.0,100.0,1.0,20.0,midscale,False,19.0,10.0,7.0,33.94824,92282
-116.44585,True,strict,True,Yucca Valley,2.0,"JOSHUA TREE, CA",1321.88,True,0.707989,4.0,Entire home/apt,21+ Units,True,2020-11-02,2.0,98.524752,31.0,400.0,luxury,True,101.0,64.0,115.0,34.14816,92284
-116.50971,True,moderate,True,Desert Hot Springs,3.0,"COACHELLA VALLEY, CA",1148.0,False,0.037037,8.0,Entire home/apt,2-5 Units,True,2020-01-05,2.5,94.0,1.0,349.0,midscale,True,49.0,67.0,2.0,33.98424,92240
-116.31379,True,moderate,True,Joshua Tree,2.0,"JOSHUA TREE, CA",266.36,True,0.340058,5.0,Entire home/apt,6-20 Units,True,2020-05-29,2.0,99.004098,1.0,105.0,midscale,True,244.0,40.0,56.0,34.12808,92252
-116.3545,True,strict,True,Palm Desert,2.0,"COACHELLA VALLEY, CA",250.03,True,0.751656,4.0,Entire home/apt,6-20 Units,True,2020-07-28,2.0,99.0,2.0,150.0,midscale,True,175.0,36.0,77.0,33.7638,92211
-116.33281,True,strict,False,Joshua Tree,2.0,"JOSHUA TREE, CA",202.32,False,0.47561,5.0,Entire home/apt,1 Unit,False,2020-06-12,2.0,98.0,8.0,115.0,economy,True,89.0,15.0,25.0,34.12959,92252
-116.43924,True,strict,True,Yucca Valley,0.0,"JOSHUA TREE, CA",188.8,False,0.572491,2.0,Entire home/apt,2-5 Units,False,2014-09-21,1.0,98.0,1.0,45.0,upscale,True,235.0,17.0,98.0,34.1975,92284
-116.49775,True,strict,False,Desert Hot Springs,1.0,"COACHELLA VALLEY, CA",87.07,False,0.341772,1.0,Shared room,21+ Units,False,2020-10-27,3.0,84.0,1.0,0.0,budget,True,15.0,37.0,11.0,33.9294,92240
